               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.020127,             0.05929,            0.002185,             0.87896,             0.86267,             0.91022,             0.80115,            0.017588,            0.063319,           0.0052855,            0.005116,            0.005116,            0.005116
                 150,             0.02042,            0.058491,           0.0023392,             0.88262,             0.87398,             0.90925,              0.8038,            0.017331,            0.062611,           0.0053603,            0.005083,            0.005083,            0.005083
                 151,            0.020711,            0.059035,           0.0021439,             0.87871,             0.87581,             0.91366,             0.80465,            0.017477,            0.062425,           0.0049646,             0.00505,             0.00505,             0.00505
                 152,             0.02018,            0.058294,           0.0020197,             0.86587,             0.88365,             0.91033,             0.80156,            0.017412,             0.06179,           0.0053295,            0.005017,            0.005017,            0.005017
                 153,            0.020211,            0.056044,           0.0019576,             0.88109,             0.86074,             0.90687,             0.79839,            0.017581,            0.063512,           0.0055494,            0.004984,            0.004984,            0.004984
                 154,            0.019952,            0.056933,           0.0020929,             0.87943,             0.87068,             0.91029,             0.80338,            0.017393,            0.063004,           0.0054686,            0.004951,            0.004951,            0.004951
                 155,            0.019786,            0.058511,           0.0020722,             0.88797,             0.86156,             0.90928,             0.80039,            0.017538,            0.064134,           0.0053817,            0.004918,            0.004918,            0.004918
                 156,            0.020249,             0.05831,           0.0022868,             0.89003,             0.85569,             0.90731,             0.79794,            0.017376,            0.063623,           0.0055122,            0.004885,            0.004885,            0.004885
                 157,            0.020049,            0.056653,           0.0018345,             0.88046,             0.85793,             0.90236,             0.79601,            0.017464,            0.062843,            0.005705,            0.004852,            0.004852,            0.004852
                 158,            0.019491,            0.056609,           0.0022376,             0.87878,             0.87348,             0.91352,             0.80851,            0.017314,            0.061972,           0.0053496,            0.004819,            0.004819,            0.004819
                 159,            0.019767,            0.057122,           0.0024474,             0.87325,             0.86525,              0.8993,             0.79229,            0.017325,            0.062549,           0.0061778,            0.004786,            0.004786,            0.004786
                 160,            0.019622,            0.056993,           0.0022552,             0.89168,             0.86056,             0.90848,             0.80087,            0.017151,            0.061826,           0.0057771,            0.004753,            0.004753,            0.004753
                 161,              0.0197,            0.056564,           0.0022463,             0.89077,             0.86007,             0.90732,             0.80023,            0.017297,            0.062977,           0.0054472,             0.00472,             0.00472,             0.00472
                 162,            0.019819,            0.056671,           0.0022644,             0.88504,             0.86034,              0.9118,             0.80368,            0.017379,            0.063444,           0.0054052,            0.004687,            0.004687,            0.004687
                 163,            0.019585,            0.056656,            0.002026,             0.87896,             0.87494,              0.9125,             0.80332,            0.017205,            0.062657,           0.0053621,            0.004654,            0.004654,            0.004654
                 164,            0.019776,            0.057047,           0.0022845,             0.86687,             0.87128,             0.90769,             0.80361,            0.017102,            0.062042,           0.0055993,            0.004621,            0.004621,            0.004621
                 165,            0.019769,            0.056484,           0.0022151,             0.87454,             0.85675,             0.90013,             0.79555,            0.017313,             0.06335,           0.0060691,            0.004588,            0.004588,            0.004588
                 166,            0.019387,            0.056556,           0.0022549,             0.87741,             0.85151,             0.89911,              0.7931,            0.017156,            0.062295,           0.0062089,            0.004555,            0.004555,            0.004555
                 167,             0.01963,            0.056269,           0.0020466,             0.86957,              0.8644,             0.90052,             0.79684,            0.017348,            0.062709,           0.0058527,            0.004522,            0.004522,            0.004522
                 168,            0.019792,            0.057215,           0.0020879,              0.8794,             0.87418,             0.91102,             0.80282,            0.017339,            0.062449,           0.0053331,            0.004489,            0.004489,            0.004489
                 169,            0.019615,            0.054705,           0.0020061,             0.88329,             0.86699,             0.91002,             0.80367,            0.017036,            0.061843,           0.0054966,            0.004456,            0.004456,            0.004456
                 170,            0.019691,            0.057567,           0.0020482,             0.88672,             0.86443,             0.90371,             0.80045,            0.017285,            0.063974,            0.005744,            0.004423,            0.004423,            0.004423
                 171,            0.019195,            0.054629,            0.001894,             0.88634,             0.85018,             0.89792,             0.79449,            0.017161,            0.064239,           0.0060935,             0.00439,             0.00439,             0.00439
                 172,            0.019535,            0.056756,           0.0021277,             0.87947,             0.87128,             0.91307,             0.80851,            0.017307,             0.06398,           0.0053875,            0.004357,            0.004357,            0.004357
                 173,            0.019298,            0.054563,            0.001963,             0.88427,             0.86013,              0.9098,             0.80435,            0.017274,            0.063801,           0.0056703,            0.004324,            0.004324,            0.004324
                 174,            0.018543,            0.052483,           0.0018008,             0.88114,             0.86656,             0.90853,             0.80294,            0.017255,             0.06461,           0.0054036,            0.004291,            0.004291,            0.004291
                 175,            0.019004,            0.054373,            0.002061,             0.87805,             0.86274,              0.8998,             0.79839,            0.017184,            0.064708,           0.0059316,            0.004258,            0.004258,            0.004258
                 176,            0.019161,            0.056037,           0.0019673,              0.8671,             0.86474,             0.90589,             0.79957,            0.017253,            0.063902,           0.0059336,            0.004225,            0.004225,            0.004225
                 177,            0.019106,            0.053492,           0.0020445,             0.88044,             0.85437,             0.90307,             0.79848,            0.017144,            0.063761,           0.0060394,            0.004192,            0.004192,            0.004192
                 178,            0.019115,            0.054899,           0.0018953,             0.87423,             0.87218,             0.90425,              0.7961,            0.017174,            0.063154,            0.005845,            0.004159,            0.004159,            0.004159
                 179,            0.019159,            0.056209,           0.0019387,              0.8807,             0.86127,             0.90843,             0.80671,            0.017066,            0.064162,           0.0056463,            0.004126,            0.004126,            0.004126
                 180,            0.018995,            0.053343,           0.0020404,             0.88564,             0.86183,             0.90588,             0.80334,            0.017078,            0.063511,           0.0055976,            0.004093,            0.004093,            0.004093
                 181,            0.019052,             0.05598,           0.0019091,              0.8613,             0.87615,             0.91463,             0.81085,            0.017049,            0.063253,           0.0055138,             0.00406,             0.00406,             0.00406
                 182,            0.019132,            0.055918,           0.0019191,             0.87197,             0.86648,             0.90139,             0.79666,            0.017104,            0.063941,           0.0059329,            0.004027,            0.004027,            0.004027
                 183,            0.018994,            0.055205,           0.0019133,             0.88645,             0.85118,             0.90076,             0.80007,            0.016981,            0.063383,           0.0057743,            0.003994,            0.003994,            0.003994
                 184,            0.018739,            0.053923,           0.0018418,             0.87112,             0.87596,             0.90428,             0.80419,            0.016987,             0.06342,           0.0056363,            0.003961,            0.003961,            0.003961
                 185,             0.01825,            0.052469,           0.0017907,             0.88158,             0.86336,             0.90474,             0.80481,             0.01699,            0.064909,           0.0054091,            0.003928,            0.003928,            0.003928
                 186,            0.018355,            0.053918,            0.001761,             0.88493,             0.86305,             0.90854,             0.80957,            0.016833,            0.062689,           0.0053806,            0.003895,            0.003895,            0.003895
                 187,             0.01904,            0.054739,           0.0018446,             0.86337,             0.86432,             0.90457,             0.80331,             0.01704,            0.064097,           0.0057676,            0.003862,            0.003862,            0.003862
                 188,            0.018388,            0.051511,           0.0018287,             0.87739,             0.85915,             0.90065,             0.80014,             0.01701,            0.063788,           0.0062121,            0.003829,            0.003829,            0.003829
                 189,            0.018985,            0.056029,           0.0018669,             0.88153,             0.86565,             0.90199,             0.80243,            0.017004,            0.063725,           0.0059185,            0.003796,            0.003796,            0.003796
                 190,            0.018841,            0.054968,           0.0019738,             0.88598,             0.86762,             0.90713,             0.80427,            0.016966,            0.064261,           0.0055132,            0.003763,            0.003763,            0.003763
                 191,            0.018195,            0.050705,           0.0019397,             0.88615,             0.86324,             0.90619,             0.80621,            0.016741,            0.062176,           0.0058667,             0.00373,             0.00373,             0.00373
                 192,            0.017581,            0.050829,           0.0019076,             0.88242,             0.86215,             0.90866,              0.8085,            0.017027,            0.063508,           0.0054487,            0.003697,            0.003697,            0.003697
                 193,            0.018435,            0.053341,           0.0017989,             0.88308,             0.86288,             0.90759,             0.80797,            0.016966,            0.063649,           0.0055077,            0.003664,            0.003664,            0.003664
                 194,            0.017831,            0.051612,           0.0019507,             0.87522,             0.86577,             0.90247,              0.8042,            0.016798,            0.063085,           0.0058725,            0.003631,            0.003631,            0.003631
                 195,            0.018481,            0.053453,           0.0020925,             0.87801,             0.86298,             0.90421,             0.80494,            0.016889,            0.063346,           0.0058234,            0.003598,            0.003598,            0.003598
                 196,            0.017974,            0.052126,           0.0017846,             0.88282,              0.8564,             0.90321,             0.80567,            0.016967,            0.063985,           0.0057692,            0.003565,            0.003565,            0.003565
                 197,            0.018434,            0.052566,           0.0018308,             0.88048,             0.86018,              0.9049,             0.80588,            0.016937,            0.063809,           0.0057368,            0.003532,            0.003532,            0.003532
                 198,            0.018556,             0.05515,           0.0020331,             0.88271,             0.86571,             0.90836,             0.80997,            0.016938,            0.064454,           0.0055266,            0.003499,            0.003499,            0.003499
                 199,            0.018583,            0.053991,           0.0017828,             0.87879,             0.87364,             0.90502,             0.80487,            0.016878,            0.063017,           0.0057416,            0.003466,            0.003466,            0.003466
                 200,              0.0178,            0.051332,           0.0017646,              0.8793,             0.86937,              0.9064,             0.80923,            0.016929,            0.064781,           0.0056134,            0.003433,            0.003433,            0.003433
                 201,            0.018215,            0.052276,           0.0018251,             0.87383,             0.87135,             0.89886,             0.80152,            0.016781,            0.064128,           0.0059971,              0.0034,              0.0034,              0.0034
                 202,            0.017954,            0.050908,           0.0018876,             0.86818,             0.87453,              0.9025,             0.80497,            0.016848,            0.063463,           0.0058358,            0.003367,            0.003367,            0.003367
                 203,            0.018428,            0.054273,           0.0018685,             0.87285,             0.87288,             0.90198,             0.80241,            0.016765,            0.062891,           0.0059389,            0.003334,            0.003334,            0.003334
                 204,            0.017609,            0.051385,           0.0017312,             0.87067,             0.87099,             0.90156,             0.80369,            0.016778,            0.063471,           0.0057612,            0.003301,            0.003301,            0.003301
                 205,            0.018017,            0.051747,            0.001799,             0.88634,             0.86758,             0.90371,             0.80636,            0.016716,            0.063486,           0.0055418,            0.003268,            0.003268,            0.003268
                 206,             0.01806,            0.052307,           0.0020382,             0.88179,             0.86214,             0.90386,             0.80627,            0.016702,            0.063677,           0.0057948,            0.003235,            0.003235,            0.003235
                 207,            0.017421,            0.050217,           0.0017205,             0.87002,             0.87289,             0.90775,             0.80961,            0.016647,            0.063332,           0.0057514,            0.003202,            0.003202,            0.003202
                 208,            0.017939,            0.052773,           0.0018362,             0.86717,             0.87441,             0.90667,             0.80979,            0.016645,            0.063984,           0.0057945,            0.003169,            0.003169,            0.003169
                 209,            0.017797,             0.05197,           0.0021044,             0.87234,             0.87975,             0.90859,             0.81101,            0.016647,            0.062697,            0.005631,            0.003136,            0.003136,            0.003136
                 210,            0.017544,            0.051111,             0.00161,             0.89052,              0.8643,             0.91406,              0.8155,             0.01662,             0.06335,           0.0052648,            0.003103,            0.003103,            0.003103
                 211,            0.017973,            0.051204,           0.0018179,             0.87465,             0.86887,             0.90459,             0.80676,            0.016638,             0.06334,           0.0056975,             0.00307,             0.00307,             0.00307
                 212,             0.01779,            0.052427,           0.0019701,             0.87867,             0.86591,             0.90609,             0.80942,            0.016636,            0.062913,           0.0056885,            0.003037,            0.003037,            0.003037
                 213,            0.017768,            0.051212,            0.001707,             0.87179,             0.86748,             0.90899,             0.81145,            0.016686,            0.063093,           0.0056867,            0.003004,            0.003004,            0.003004
                 214,            0.017364,            0.051093,            0.001719,             0.87566,             0.87012,             0.90935,              0.8119,            0.016614,             0.06244,           0.0056034,            0.002971,            0.002971,            0.002971
                 215,             0.01774,            0.050893,           0.0016328,              0.8825,             0.86596,             0.90357,             0.80803,             0.01663,            0.062446,           0.0058448,            0.002938,            0.002938,            0.002938
                 216,            0.017489,            0.050404,           0.0017409,             0.87622,             0.86013,             0.89298,             0.79781,            0.016575,            0.062382,           0.0065303,            0.002905,            0.002905,            0.002905
                 217,            0.017836,             0.05236,           0.0019014,             0.87627,             0.87053,             0.90417,             0.80846,            0.016695,              0.0634,           0.0057242,            0.002872,            0.002872,            0.002872
                 218,              0.0177,            0.052068,           0.0016522,             0.88587,              0.8623,             0.91009,             0.81275,            0.016587,            0.062516,           0.0057909,            0.002839,            0.002839,            0.002839
                 219,            0.017536,            0.050509,           0.0017393,             0.88066,             0.86643,             0.90848,             0.81238,            0.016618,            0.063108,           0.0058991,            0.002806,            0.002806,            0.002806
                 220,            0.017674,            0.051318,           0.0018176,             0.87282,             0.86664,              0.8962,             0.80082,            0.016623,            0.064071,            0.006226,            0.002773,            0.002773,            0.002773
                 221,            0.017095,            0.051146,           0.0016324,              0.8712,             0.86628,             0.89884,             0.80499,            0.016536,             0.06343,           0.0060238,             0.00274,             0.00274,             0.00274
                 222,            0.017675,            0.051888,           0.0015858,              0.8655,             0.86697,             0.90083,             0.80555,            0.016587,            0.064206,           0.0059549,            0.002707,            0.002707,            0.002707
                 223,              0.0175,            0.051544,           0.0014681,             0.87674,             0.85379,             0.89513,             0.80082,            0.016609,             0.06431,           0.0063647,            0.002674,            0.002674,            0.002674
                 224,            0.017599,             0.05177,           0.0015727,             0.87222,             0.85999,             0.89764,             0.80193,             0.01662,            0.064973,           0.0063019,            0.002641,            0.002641,            0.002641
                 225,            0.016815,            0.047505,           0.0017432,             0.88748,             0.85033,             0.90156,             0.80599,            0.016533,            0.063238,            0.006154,            0.002608,            0.002608,            0.002608
                 226,            0.016934,            0.049905,           0.0015944,              0.8819,             0.86535,             0.90705,             0.81167,            0.016478,            0.063269,           0.0057476,            0.002575,            0.002575,            0.002575
                 227,            0.017087,            0.049156,           0.0015524,             0.88049,             0.86749,             0.90073,             0.80725,             0.01652,            0.063263,           0.0059571,            0.002542,            0.002542,            0.002542
                 228,            0.016941,              0.0502,           0.0018615,             0.87568,             0.87014,             0.90468,             0.81009,            0.016535,            0.063688,           0.0058972,            0.002509,            0.002509,            0.002509
                 229,            0.016968,            0.049795,           0.0017899,             0.88022,             0.86577,             0.90261,             0.80618,            0.016494,            0.063687,           0.0059998,            0.002476,            0.002476,            0.002476
                 230,            0.016765,            0.049654,           0.0017561,             0.88609,             0.86631,              0.9055,             0.81142,            0.016494,            0.063414,           0.0058969,            0.002443,            0.002443,            0.002443
                 231,            0.017338,            0.052626,           0.0016429,              0.8789,             0.86139,             0.89992,             0.80573,            0.016525,            0.063922,           0.0061911,             0.00241,             0.00241,             0.00241
                 232,            0.016963,            0.049691,           0.0015013,             0.88004,             0.86659,             0.90068,             0.80558,            0.016491,            0.064277,           0.0059292,            0.002377,            0.002377,            0.002377
                 233,            0.017012,            0.048927,           0.0015966,             0.88412,              0.8676,             0.90234,             0.80806,             0.01645,            0.064077,           0.0059524,            0.002344,            0.002344,            0.002344
                 234,            0.016779,            0.048854,           0.0012866,             0.87606,             0.86302,             0.89916,             0.80601,            0.016424,            0.063533,           0.0062919,            0.002311,            0.002311,            0.002311
                 235,             0.01653,            0.048162,           0.0014093,             0.86469,             0.86488,             0.89379,             0.80152,            0.016392,            0.063557,           0.0067492,            0.002278,            0.002278,            0.002278
                 236,            0.016455,             0.04917,           0.0015482,              0.8712,             0.87548,             0.90364,             0.80929,            0.016389,            0.064001,           0.0061616,            0.002245,            0.002245,            0.002245
                 237,            0.016426,            0.046972,           0.0015694,             0.87468,             0.86042,             0.89898,             0.80721,            0.016456,             0.06472,           0.0063334,            0.002212,            0.002212,            0.002212
                 238,            0.016605,            0.048903,           0.0015155,             0.87897,             0.85585,             0.89988,             0.80692,            0.016423,            0.064512,           0.0063728,            0.002179,            0.002179,            0.002179
                 239,            0.016817,            0.048133,           0.0015786,              0.8686,             0.86765,             0.90415,             0.81021,            0.016421,            0.064452,           0.0062289,            0.002146,            0.002146,            0.002146
                 240,            0.016874,            0.049534,           0.0016849,             0.87068,             0.87004,             0.90379,             0.81123,            0.016448,             0.06431,            0.006134,            0.002113,            0.002113,            0.002113
                 241,            0.016567,            0.047762,           0.0014763,             0.88658,             0.86007,             0.90566,             0.81256,             0.01658,             0.06443,           0.0061067,             0.00208,             0.00208,             0.00208
                 242,             0.01672,            0.049012,           0.0015667,             0.87502,             0.87436,             0.90636,              0.8117,            0.016348,            0.063026,           0.0060182,            0.002047,            0.002047,            0.002047
                 243,            0.016754,            0.048884,           0.0017827,             0.87777,             0.87121,             0.90557,             0.81222,             0.01637,             0.06307,           0.0060572,            0.002014,            0.002014,            0.002014
                 244,            0.017034,             0.04981,           0.0014159,             0.88338,             0.85504,             0.90628,              0.8153,            0.016468,            0.064663,            0.005973,            0.001981,            0.001981,            0.001981
                 245,             0.01646,            0.048141,           0.0014928,             0.87314,             0.86469,             0.90567,             0.81444,            0.016307,             0.06364,           0.0061856,            0.001948,            0.001948,            0.001948
                 246,            0.016602,             0.04872,           0.0015188,             0.87016,             0.87325,               0.902,             0.81152,            0.016343,             0.06384,           0.0063752,            0.001915,            0.001915,            0.001915
                 247,            0.016297,            0.048626,           0.0016663,             0.87114,             0.86843,             0.89767,             0.80553,            0.016293,            0.063631,           0.0065338,            0.001882,            0.001882,            0.001882
                 248,            0.016519,            0.049214,           0.0016863,             0.87478,             0.86228,             0.90428,             0.81268,            0.016423,            0.064952,           0.0059936,            0.001849,            0.001849,            0.001849
                 249,             0.01676,            0.048859,           0.0016564,             0.88658,             0.85057,              0.8957,             0.80638,            0.016494,            0.065223,           0.0065244,            0.001816,            0.001816,            0.001816
                 250,            0.016248,            0.047815,           0.0014509,             0.88055,             0.86434,             0.89825,             0.80902,             0.01638,            0.064281,           0.0064624,            0.001783,            0.001783,            0.001783
                 251,            0.016245,            0.046668,           0.0013669,             0.87245,             0.86314,             0.90192,             0.81079,            0.016347,            0.063651,           0.0064531,             0.00175,             0.00175,             0.00175
                 252,            0.016741,            0.048984,           0.0015583,             0.87838,              0.8661,             0.90302,              0.8127,            0.016397,            0.064486,           0.0062012,            0.001717,            0.001717,            0.001717
                 253,            0.016106,            0.046521,           0.0014492,             0.87262,             0.87597,             0.90269,             0.81411,            0.016286,            0.063548,           0.0062903,            0.001684,            0.001684,            0.001684
                 254,             0.01618,            0.046745,           0.0013311,             0.87899,             0.86638,              0.9042,             0.81452,             0.01632,            0.064029,           0.0061568,            0.001651,            0.001651,            0.001651
                 255,            0.015622,            0.045448,            0.001251,              0.8809,             0.86223,             0.90231,             0.81308,            0.016333,            0.063991,           0.0063382,            0.001618,            0.001618,            0.001618
                 256,             0.01653,            0.048834,            0.001628,              0.8779,             0.87115,             0.90419,             0.81386,            0.016316,            0.064163,           0.0060755,            0.001585,            0.001585,            0.001585
                 257,            0.015983,            0.045329,           0.0014191,             0.87597,              0.8726,             0.90385,             0.81354,            0.016423,            0.064645,           0.0060495,            0.001552,            0.001552,            0.001552
                 258,            0.016228,            0.046898,           0.0014095,             0.88412,             0.85958,             0.90165,             0.81226,            0.016348,            0.063883,           0.0063159,            0.001519,            0.001519,            0.001519
                 259,            0.016667,            0.047937,           0.0013557,             0.88825,             0.86024,             0.90358,             0.81407,            0.016273,            0.063588,           0.0062722,            0.001486,            0.001486,            0.001486
                 260,            0.016458,            0.048322,           0.0016268,             0.88121,             0.86897,             0.90413,             0.81551,            0.016371,            0.064703,           0.0061774,            0.001453,            0.001453,            0.001453
                 261,            0.016045,            0.046322,           0.0013225,             0.88602,             0.86019,             0.90389,             0.81462,            0.016324,            0.064414,           0.0063138,             0.00142,             0.00142,             0.00142
                 262,            0.016403,            0.047062,           0.0014518,             0.87798,             0.87217,             0.90349,              0.8143,            0.016183,            0.063162,           0.0064212,            0.001387,            0.001387,            0.001387
                 263,            0.016139,             0.04636,           0.0013972,             0.88329,             0.86066,             0.90401,             0.81613,            0.016244,            0.063508,           0.0064234,            0.001354,            0.001354,            0.001354
                 264,            0.016197,            0.046755,           0.0013821,             0.88553,             0.86371,             0.89837,             0.80922,            0.016279,            0.063863,           0.0067214,            0.001321,            0.001321,            0.001321
                 265,            0.016279,            0.046601,           0.0015962,             0.88555,             0.86716,             0.90147,             0.81353,            0.016285,            0.063666,           0.0064998,            0.001288,            0.001288,            0.001288
                 266,            0.016178,             0.04682,            0.001353,             0.88507,             0.86632,             0.90144,             0.81308,            0.016296,            0.063919,           0.0064915,            0.001255,            0.001255,            0.001255
                 267,            0.016231,            0.047037,           0.0014106,             0.88652,             0.86516,             0.90198,              0.8139,            0.016404,            0.064998,           0.0064291,            0.001222,            0.001222,            0.001222
                 268,             0.01592,            0.045875,           0.0014196,             0.88048,             0.87276,             0.90149,             0.81442,            0.016349,            0.064896,           0.0065449,            0.001189,            0.001189,            0.001189
                 269,            0.015874,            0.045694,           0.0017062,               0.878,             0.86584,               0.898,             0.80975,            0.016359,            0.064899,           0.0068983,            0.001156,            0.001156,            0.001156
                 270,             0.01648,              0.0474,           0.0014868,             0.87667,             0.87712,             0.90302,              0.8136,            0.016222,            0.063756,           0.0065268,            0.001123,            0.001123,            0.001123
                 271,            0.016031,            0.047313,           0.0015582,             0.88026,             0.87035,              0.9018,             0.81337,            0.016286,            0.063914,           0.0065342,             0.00109,             0.00109,             0.00109
                 272,            0.015738,            0.044918,            0.001316,             0.87797,             0.86625,             0.90024,             0.81209,            0.016333,            0.064294,           0.0066163,            0.001057,            0.001057,            0.001057
                 273,            0.016414,             0.04784,           0.0017028,             0.87433,             0.87454,             0.90071,             0.81316,            0.016297,            0.064123,            0.006558,            0.001024,            0.001024,            0.001024
                 274,            0.016245,            0.046948,           0.0014203,             0.87221,             0.87686,             0.90328,             0.81551,            0.016275,            0.064032,           0.0063517,            0.000991,            0.000991,            0.000991
                 275,            0.015877,            0.045957,           0.0013908,             0.87142,             0.86973,             0.90116,             0.81502,            0.016335,            0.064794,           0.0065399,            0.000958,            0.000958,            0.000958
                 276,            0.015736,            0.047051,            0.001537,             0.87754,             0.86489,             0.90111,             0.81276,            0.016265,            0.064724,           0.0064655,            0.000925,            0.000925,            0.000925
                 277,            0.016478,            0.048391,           0.0013946,             0.87714,             0.87394,             0.90011,             0.81295,            0.016276,            0.064899,           0.0065089,            0.000892,            0.000892,            0.000892
                 278,            0.016255,            0.047197,           0.0013468,              0.8855,             0.86749,             0.90113,             0.81325,            0.016281,            0.064685,           0.0065045,            0.000859,            0.000859,            0.000859
                 279,            0.015385,            0.043457,           0.0012564,             0.87995,             0.87418,             0.90244,             0.81509,            0.016248,            0.064343,           0.0064069,            0.000826,            0.000826,            0.000826
                 280,            0.015968,            0.046587,           0.0012955,             0.88322,             0.87651,             0.90286,             0.81608,            0.016173,             0.06427,           0.0064038,            0.000793,            0.000793,            0.000793
                 281,            0.016086,            0.046107,           0.0013949,             0.87862,             0.87305,             0.90212,             0.81547,             0.01617,             0.06402,           0.0065623,             0.00076,             0.00076,             0.00076
                 282,            0.015625,            0.046542,           0.0012997,             0.88487,             0.86313,             0.90214,              0.8155,             0.01623,            0.064648,           0.0065827,            0.000727,            0.000727,            0.000727
                 283,            0.015816,            0.046307,           0.0013114,             0.88484,             0.86856,             0.89974,             0.81277,            0.016223,            0.064588,           0.0067194,            0.000694,            0.000694,            0.000694
                 284,            0.015711,            0.045981,           0.0012205,             0.88146,             0.86832,              0.8983,             0.81245,            0.016191,            0.064156,           0.0068037,            0.000661,            0.000661,            0.000661
                 285,            0.015642,            0.047267,           0.0013589,             0.88006,             0.86899,             0.89866,             0.81311,            0.016216,             0.06443,           0.0067789,            0.000628,            0.000628,            0.000628
                 286,            0.015703,            0.044937,           0.0013984,              0.8842,             0.86107,             0.89824,             0.81134,            0.016225,            0.064852,           0.0068719,            0.000595,            0.000595,            0.000595
                 287,            0.016113,            0.047584,           0.0013762,             0.87555,              0.8676,             0.89397,             0.80813,            0.016214,            0.064697,           0.0071745,            0.000562,            0.000562,            0.000562
                 288,            0.015685,             0.04509,           0.0012948,             0.88248,             0.85925,             0.89414,             0.80814,             0.01621,            0.064649,            0.007171,            0.000529,            0.000529,            0.000529
                 289,            0.015723,            0.045013,           0.0013368,              0.8809,             0.86636,              0.8976,             0.81103,            0.016211,            0.064917,           0.0069067,            0.000496,            0.000496,            0.000496
                 290,            0.015794,            0.046078,           0.0015051,             0.87928,               0.872,              0.8991,             0.81293,              0.0162,            0.064622,           0.0068454,            0.000463,            0.000463,            0.000463
                 291,            0.015947,            0.046016,           0.0011427,             0.88063,             0.86855,             0.90006,             0.81375,             0.01615,            0.064327,            0.006812,             0.00043,             0.00043,             0.00043
                 292,            0.015447,            0.044093,           0.0012942,             0.88051,             0.86318,             0.89852,             0.81365,            0.016158,            0.064508,           0.0069845,            0.000397,            0.000397,            0.000397
                 293,            0.015597,            0.044784,           0.0013718,             0.87032,             0.87732,             0.89947,              0.8136,            0.016143,            0.064531,           0.0068199,            0.000364,            0.000364,            0.000364
                 294,            0.015929,            0.045264,           0.0012741,             0.87382,               0.877,             0.89981,             0.81307,            0.016166,            0.064512,           0.0068221,            0.000331,            0.000331,            0.000331
                 295,            0.015989,            0.046977,           0.0013487,             0.88755,             0.86385,             0.90154,              0.8156,            0.016175,             0.06457,           0.0067836,            0.000298,            0.000298,            0.000298
                 296,            0.015908,            0.046474,           0.0014316,             0.87743,              0.8692,             0.90192,             0.81512,            0.016159,            0.064592,           0.0068002,            0.000265,            0.000265,            0.000265
                 297,            0.015942,            0.046923,            0.001524,             0.87203,             0.87466,              0.9021,             0.81633,            0.016159,            0.064687,           0.0067676,            0.000232,            0.000232,            0.000232
                 298,            0.015942,            0.046662,           0.0012227,             0.87156,             0.87557,             0.90099,             0.81511,            0.016183,            0.064824,           0.0067765,            0.000199,            0.000199,            0.000199
                 299,            0.015888,             0.04716,           0.0013025,             0.87186,             0.88034,             0.89993,              0.8147,            0.016172,            0.064815,           0.0068195,            0.000166,            0.000166,            0.000166
